기준_날짜,집계_기준,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,기준_시간
20240305,출발시간,ST-1027,진관동_038_1,ST-2261,진관동_108_5,1.0,62.0,1906.0,1645.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,26.0,1860.0,1635.0
20240305,출발시간,ST-1027,진관동_038_1,ST-3201,진관동_072_1,1.0,7.0,1370.0,1540.0
20240305,도착시간,ST-1027,진관동_038_1,ST-3201,진관동_072_1,1.0,7.0,1370.0,1545.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,26.0,1860.0,1610.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,3.0,19.0,3792.0,1730.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,6.0,1264.0,1725.0
20240305,도착시간,ST-1027,진관동_038_1,ST-2259,진관동_001_1,1.0,11.0,2487.0,1725.0
20240305,출발시간,ST-2263,진관동_108_6,ST-451,진관동_008_1,1.0,12.0,2360.0,1745.0
20240305,도착시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,0.0,0.0,1720.0
20240305,출발시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,0.0,0.0,1720.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,2.0,13.0,2528.0,1720.0
20240305,출발시간,ST-1027,진관동_038_1,ST-2259,진관동_001_1,1.0,11.0,2487.0,1715.0
20240305,출발시간,ST-1027,진관동_038_1,ST-3028,불광2동_005_1,1.0,14.0,1941.0,2135.0
20240305,출발시간,ST-2263,진관동_108_6,ST-1039,불광2동_001_1,1.0,4.0,946.0,2205.0
20240305,도착시간,ST-1027,진관동_038_1,ST-3028,불광2동_005_1,1.0,14.0,1941.0,2150.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,28.0,1000.0,2305.0
20240305,도착시간,ST-2263,진관동_108_6,ST-1039,불광2동_001_1,1.0,4.0,946.0,2210.0
20240305,도착시간,ST-2263,진관동_108_6,ST-469,진관동_108_7,1.0,5.0,631.0,1935.0
20240305,도착시간,ST-2263,진관동_108_6,ST-455,응암1동_032_1,1.0,35.0,4380.0,1935.0
20240305,출발시간,ST-2263,진관동_108_6,ST-469,진관동_108_7,1.0,5.0,631.0,1930.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,74.0,1264.0,1930.0
20240305,출발시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,0.0,0.0,1930.0
20240305,도착시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,0.0,0.0,1930.0
20240305,출발시간,ST-3126,진관동_096_1,ST-1329,진관동_031_1,1.0,13.0,1400.0,1950.0
20240305,도착시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,34.0,7090.0,2040.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,74.0,1264.0,2045.0
20240305,출발시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,34.0,7090.0,2005.0
20240305,도착시간,ST-3126,진관동_096_1,ST-1329,진관동_031_1,1.0,13.0,1400.0,2000.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,28.0,1000.0,2335.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,1230.0,805.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,580.0,745.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,1010.0,745.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,1010.0,740.0
20240305,출발시간,ST-3126,진관동_096_1,ST-2244,진관동_038_6,1.0,10.0,1600.0,740.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,521.0,755.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,1230.0,800.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,580.0,750.0
20240305,도착시간,ST-3126,진관동_096_1,ST-2244,진관동_038_6,1.0,10.0,1600.0,750.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,521.0,755.0
20240305,도착시간,ST-2263,진관동_108_6,ST-1029,녹번동_041_1,1.0,20.0,4210.0,845.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,13.0,1698.0,900.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,13.0,1698.0,845.0
20240305,출발시간,ST-2263,진관동_108_6,ST-453,진관동_038_9,1.0,6.0,880.0,830.0
20240305,출발시간,ST-2263,진관동_108_6,ST-1029,녹번동_041_1,1.0,20.0,4210.0,825.0
20240305,도착시간,ST-2263,진관동_108_6,ST-453,진관동_038_9,1.0,6.0,880.0,840.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,630.0,735.0
20240305,출발시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,13.0,2750.0,200.0
20240305,도착시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,13.0,2750.0,215.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,0.0,630.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1264.0,655.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,548.0,655.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1264.0,650.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,7.0,1264.0,600.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,7.0,1264.0,555.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,0.0,625.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1264.0,710.0
20240305,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,630.0,730.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1264.0,705.0
20240305,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,548.0,700.0
20240305,도착시간,ST-1027,진관동_038_1,ST-1031,진관동_076_1,1.0,33.0,3451.0,1505.0
20240305,도착시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,18.0,2771.0,1455.0
20240305,도착시간,ST-1027,진관동_038_1,ST-3126,진관동_096_1,1.0,5.0,840.0,1455.0
20240305,출발시간,ST-3126,진관동_096_1,ST-452,진관동_013_1,1.0,65.0,2674.0,1255.0
20240305,출발시간,ST-2263,진관동_108_6,ST-1027,진관동_038_1,1.0,40.0,3471.0,1250.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,47.0,2875.0,1530.0
20240305,출발시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,18.0,2771.0,1440.0
20240305,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,17.0,1709.0,1440.0
20240305,출발시간,ST-1027,진관동_038_1,ST-3126,진관동_096_1,1.0,5.0,840.0,1450.0
20240305,출발시간,ST-1027,진관동_038_1,ST-1031,진관동_076_1,1.0,33.0,3451.0,1430.0
20240305,도착시간,ST-2263,진관동_108_6,ST-1027,진관동_038_1,1.0,40.0,3471.0,1330.0
20240305,도착시간,ST-3126,진관동_096_1,ST-452,진관동_013_1,1.0,65.0,2674.0,1400.0
20240305,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,17.0,1709.0,1425.0
20240306,도착시간,ST-2263,진관동_108_6,ST-455,응암1동_032_1,1.0,30.0,4170.0,1230.0
20240306,출발시간,ST-2263,진관동_108_6,ST-2261,진관동_108_5,1.0,4.0,490.0,1200.0
20240306,도착시간,ST-2263,진관동_108_6,ST-1035,불광2동_021_1,1.0,15.0,1970.0,1210.0
20240306,출발시간,ST-2263,진관동_108_6,ST-455,응암1동_032_1,1.0,30.0,4170.0,1200.0
20240306,도착시간,ST-2263,진관동_108_6,ST-2261,진관동_108_5,1.0,4.0,490.0,1205.0
20240306,도착시간,ST-2263,진관동_108_6,ST-2263,진관동_108_6,1.0,21.0,2100.0,1200.0
20240306,출발시간,ST-2263,진관동_108_6,ST-1035,불광2동_021_1,1.0,15.0,1970.0,1150.0
20240306,출발시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,16.0,2968.0,1055.0
20240306,출발시간,ST-3126,진관동_096_1,ST-2241,진관동_080_1,2.0,21.0,2204.0,1020.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,6.0,1264.0,1020.0
20240306,도착시간,ST-3126,진관동_096_1,ST-2241,진관동_080_1,2.0,21.0,2204.0,1030.0
20240306,출발시간,ST-2263,진관동_108_6,ST-2263,진관동_108_6,1.0,21.0,2100.0,1135.0
20240306,도착시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,16.0,2968.0,1110.0
20240306,출발시간,ST-3126,진관동_096_1,ST-471,불광1동_018_1,1.0,16.0,1990.0,1505.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,35.0,2608.0,1435.0
20240306,도착시간,ST-2263,진관동_108_6,ST-3126,진관동_096_1,1.0,2.0,253.0,1530.0
20240306,출발시간,ST-2263,진관동_108_6,ST-3126,진관동_096_1,1.0,2.0,253.0,1530.0
20240306,도착시간,ST-3126,진관동_096_1,ST-2261,진관동_108_5,1.0,11.0,664.0,1525.0
20240306,출발시간,ST-3126,진관동_096_1,ST-2261,진관동_108_5,1.0,11.0,664.0,1515.0
20240306,도착시간,ST-3126,진관동_096_1,ST-471,불광1동_018_1,1.0,16.0,1990.0,1520.0
20240306,출발시간,ST-3126,진관동_096_1,ST-1027,진관동_038_1,1.0,7.0,898.0,1350.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,35.0,2608.0,1400.0
20240306,도착시간,ST-3126,진관동_096_1,ST-1027,진관동_038_1,1.0,7.0,898.0,1400.0
20240306,출발시간,ST-2263,진관동_108_6,ST-1039,불광2동_001_1,1.0,4.0,860.0,805.0
20240306,출발시간,ST-2263,진관동_108_6,ST-1033,불광2동_017_1,1.0,14.0,2217.0,825.0
20240306,도착시간,ST-2263,진관동_108_6,ST-1039,불광2동_001_1,1.0,4.0,860.0,810.0
20240306,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,637.0,730.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1264.0,715.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1264.0,720.0
20240306,출발시간,ST-1027,진관동_038_1,ST-1035,불광2동_021_1,1.0,9.0,2757.0,725.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1280.0,725.0
20240306,출발시간,ST-2263,진관동_108_6,ST-2782,갈현1동_039_1,1.0,8.0,1271.0,745.0
20240306,도착시간,ST-2263,진관동_108_6,ST-2782,갈현1동_039_1,1.0,8.0,1271.0,750.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1280.0,735.0
20240306,도착시간,ST-1027,진관동_038_1,ST-1035,불광2동_021_1,1.0,9.0,2757.0,735.0
20240306,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,637.0,735.0
20240306,도착시간,ST-2263,진관동_108_6,ST-2776,녹번동_058_2,1.0,24.0,4059.0,925.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,6.0,1264.0,1010.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,9.0,2810.0,840.0
20240306,도착시간,ST-2263,진관동_108_6,ST-1033,불광2동_017_1,1.0,14.0,2217.0,840.0
20240306,출발시간,ST-2263,진관동_108_6,ST-2776,녹번동_058_2,1.0,24.0,4059.0,900.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,9.0,2810.0,850.0
20240306,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,561.0,1950.0
20240306,출발시간,ST-2263,진관동_108_6,ST-3028,불광2동_005_1,1.0,5.0,730.0,2050.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,6.0,2080.0,1915.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,6.0,2080.0,1920.0
20240306,도착시간,ST-3126,진관동_096_1,ST-3058,진관동_038_8,1.0,6.0,310.0,1940.0
20240306,도착시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,1945.0
20240306,출발시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,1945.0
20240306,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,561.0,1945.0
20240306,도착시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,1935.0
20240306,출발시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,1935.0
20240306,출발시간,ST-3126,진관동_096_1,ST-3058,진관동_038_8,1.0,6.0,310.0,1935.0
20240306,도착시간,ST-2263,진관동_108_6,ST-2824,갈현1동_032_1,1.0,18.0,1472.0,2245.0
20240306,도착시간,ST-2263,진관동_108_6,ST-1033,불광2동_017_1,1.0,22.0,1646.0,2250.0
20240306,출발시간,ST-2263,진관동_108_6,ST-2261,진관동_108_5,1.0,4.0,553.0,2210.0
20240306,출발시간,ST-2263,진관동_108_6,ST-1033,불광2동_017_1,1.0,22.0,1646.0,2225.0
20240306,출발시간,ST-2263,진관동_108_6,ST-2824,갈현1동_032_1,1.0,18.0,1472.0,2225.0
20240306,도착시간,ST-2263,진관동_108_6,ST-2261,진관동_108_5,1.0,4.0,553.0,2215.0
20240306,도착시간,ST-2263,진관동_108_6,ST-1489,진관동_047_1,1.0,14.0,2572.0,2125.0
20240306,도착시간,ST-2263,진관동_108_6,ST-3028,불광2동_005_1,1.0,5.0,730.0,2055.0
20240306,출발시간,ST-2263,진관동_108_6,ST-1489,진관동_047_1,1.0,14.0,2572.0,2110.0
20240306,출발시간,ST-1027,진관동_038_1,ST-2780,진관동_106_1,1.0,5.0,880.0,2155.0
20240306,도착시간,ST-1027,진관동_038_1,ST-2780,진관동_106_1,1.0,5.0,880.0,2200.0
20240306,도착시간,ST-3126,진관동_096_1,ST-1481,진관동_038_3,1.0,4.0,880.0,2145.0
20240306,출발시간,ST-3126,진관동_096_1,ST-1481,진관동_038_3,1.0,4.0,880.0,2140.0
20240306,도착시간,ST-1027,진관동_038_1,ST-452,진관동_013_1,1.0,20.0,3261.0,1700.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,70.0,2660.0,1650.0
20240306,도착시간,ST-2263,진관동_108_6,ST-1039,불광2동_001_1,1.0,7.0,909.0,1630.0
20240306,출발시간,ST-1027,진관동_038_1,ST-452,진관동_013_1,1.0,20.0,3261.0,1640.0
20240306,출발시간,ST-2263,진관동_108_6,ST-1039,불광2동_001_1,1.0,7.0,909.0,1620.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1500.0,1615.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1500.0,1620.0
20240306,도착시간,ST-2263,진관동_108_6,ST-469,진관동_108_7,2.0,7.0,1301.0,1835.0
20240306,도착시간,ST-1027,진관동_038_1,ST-452,진관동_013_1,1.0,13.0,2180.0,1825.0
20240306,출발시간,ST-2263,진관동_108_6,ST-469,진관동_108_7,2.0,7.0,1301.0,1830.0
20240306,출발시간,ST-2263,진관동_108_6,ST-453,진관동_038_9,1.0,9.0,778.0,1800.0
20240306,도착시간,ST-2263,진관동_108_6,ST-1483,진관동_038_4,1.0,7.0,1255.0,1800.0
20240306,출발시간,ST-2263,진관동_108_6,ST-1483,진관동_038_4,1.0,7.0,1255.0,1750.0
20240306,출발시간,ST-1027,진관동_038_1,ST-452,진관동_013_1,1.0,13.0,2180.0,1815.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,70.0,2660.0,1805.0
20240306,도착시간,ST-2263,진관동_108_6,ST-453,진관동_038_9,1.0,9.0,778.0,1810.0
20240306,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,284.0,650.0
20240306,출발시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,0.0,0.0,655.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,3.0,1460.0,655.0
20240306,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,111.0,640.0
20240306,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,284.0,645.0
20240306,도착시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,0.0,0.0,655.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1485.0,705.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1485.0,700.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,3.0,1460.0,700.0
20240306,출발시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,1.0,0.0,555.0
20240306,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1440.0,600.0
20240306,도착시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,1.0,0.0,600.0
20240306,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1440.0,605.0
20240306,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,609.0,635.0
20240306,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,609.0,635.0
20240306,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,111.0,640.0
20240307,출발시간,ST-1027,진관동_038_1,ST-2261,진관동_108_5,1.0,7.0,25.0,1555.0
20240307,도착시간,ST-1027,진관동_038_1,ST-2261,진관동_108_5,1.0,7.0,25.0,1600.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,15.0,1264.0,1500.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,15.0,1264.0,1515.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,7.0,1264.0,1650.0
20240307,출발시간,ST-1027,진관동_038_1,ST-3126,진관동_096_1,1.0,4.0,870.0,1635.0
20240307,출발시간,ST-2263,진관동_108_6,ST-2241,진관동_080_1,1.0,72.0,2487.0,1635.0
20240307,도착시간,ST-1027,진관동_038_1,ST-3126,진관동_096_1,1.0,4.0,870.0,1640.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,7.0,1264.0,1645.0
20240307,도착시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,17.0,777.0,1315.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,74.0,2360.0,1255.0
20240307,출발시간,ST-1027,진관동_038_1,ST-1027,진관동_038_1,1.0,17.0,777.0,1255.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1351.0,1405.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1351.0,1400.0
20240307,도착시간,ST-2263,진관동_108_6,ST-2263,진관동_108_6,1.0,0.0,0.0,1835.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,612.0,1835.0
20240307,출발시간,ST-2263,진관동_108_6,ST-2263,진관동_108_6,1.0,0.0,0.0,1835.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,612.0,1835.0
20240307,도착시간,ST-3126,진관동_096_1,ST-2261,진관동_108_5,1.0,4.0,876.0,1815.0
20240307,도착시간,ST-2263,진관동_108_6,ST-453,진관동_038_9,1.0,12.0,900.0,1850.0
20240307,출발시간,ST-2263,진관동_108_6,ST-1031,진관동_076_1,1.0,7.0,875.0,1855.0
20240307,출발시간,ST-2263,진관동_108_6,ST-1483,진관동_038_4,2.0,42.0,2901.0,1840.0
20240307,출발시간,ST-2263,진관동_108_6,ST-453,진관동_038_9,1.0,12.0,900.0,1840.0
20240307,도착시간,ST-2263,진관동_108_6,ST-2241,진관동_080_1,1.0,72.0,2487.0,1745.0
20240307,출발시간,ST-3126,진관동_096_1,ST-2261,진관동_108_5,1.0,4.0,876.0,1810.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,521.0,1755.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,521.0,1755.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1147.0,845.0
20240307,도착시간,ST-2263,진관동_108_6,ST-2824,갈현1동_032_1,1.0,7.0,1392.0,835.0
20240307,도착시간,ST-1027,진관동_038_1,ST-3058,진관동_038_8,1.0,5.0,1552.0,830.0
20240307,도착시간,ST-2263,진관동_108_6,ST-2261,진관동_108_5,1.0,2.0,490.0,830.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1147.0,850.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1380.0,810.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1380.0,805.0
20240307,도착시간,ST-2263,진관동_108_6,ST-2782,갈현1동_039_1,1.0,9.0,1632.0,800.0
20240307,출발시간,ST-2263,진관동_108_6,ST-1035,불광2동_021_1,1.0,9.0,1670.0,800.0
20240307,출발시간,ST-1027,진관동_038_1,ST-3058,진관동_038_8,1.0,5.0,1552.0,825.0
20240307,출발시간,ST-2263,진관동_108_6,ST-2261,진관동_108_5,1.0,2.0,490.0,825.0
20240307,도착시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,820.0
20240307,출발시간,ST-2263,진관동_108_6,ST-2824,갈현1동_032_1,1.0,7.0,1392.0,830.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,632.0,825.0
20240307,도착시간,ST-2263,진관동_108_6,ST-1035,불광2동_021_1,1.0,9.0,1670.0,810.0
20240307,출발시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,820.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,632.0,820.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,74.0,2360.0,1140.0
20240307,도착시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,15.0,2532.0,1100.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1420.0,1035.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1426.0,1035.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1400.0,1030.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1426.0,1030.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1420.0,1040.0
20240307,출발시간,ST-1027,진관동_038_1,ST-454,대조동_024_1,1.0,15.0,2532.0,1045.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1400.0,1020.0
20240307,출발시간,ST-2263,진관동_108_6,ST-2264,역촌동_073_1,1.0,21.0,3933.0,1900.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,5.0,612.0,2245.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,5.0,612.0,2250.0
20240307,출발시간,ST-2263,진관동_108_6,ST-2782,갈현1동_039_1,1.0,9.0,1632.0,750.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1374.0,650.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,0.0,640.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,0.0,640.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1374.0,655.0
20240307,도착시간,ST-3126,진관동_096_1,ST-3058,진관동_038_8,1.0,3.0,551.0,545.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1429.0,555.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1429.0,600.0
20240307,출발시간,ST-3126,진관동_096_1,ST-3058,진관동_038_8,1.0,3.0,551.0,545.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,600.0,630.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,600.0,625.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,208.0,735.0
20240307,도착시간,ST-1027,진관동_038_1,ST-3058,진관동_038_8,1.0,6.0,1511.0,740.0
20240307,출발시간,ST-1027,진관동_038_1,ST-3058,진관동_038_8,1.0,6.0,1511.0,735.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,3.0,208.0,735.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1420.0,735.0
20240307,출발시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,0.0,720.0
20240307,도착시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1410.0,720.0
20240307,도착시간,ST-3126,진관동_096_1,ST-453,진관동_038_9,1.0,2.0,0.0,720.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,4.0,1410.0,715.0
20240307,출발시간,ST-1027,진관동_038_1,ST-453,진관동_038_9,1.0,5.0,1420.0,730.0
20240307,도착시간,ST-2263,진관동_108_6,ST-471,불광1동_018_1,1.0,6.0,1445.0,730.0
20240307,도착시간,ST-2263,진관동_108_6,ST-472,진관동_070_1,1.0,5.0,710.0,730.0
20240307,출발시간,ST-2263,진관동_108_6,ST-471,불광1동_018_1,1.0,6.0,1445.0,725.0
20240307,출발시간,ST-2263,진관동_108_6,ST-472,진관동_070_1,1.0,5.0,710.0,725.0
20240307,출발시간,ST-2263,진관동_108_6,ST-481,구산동_062_1,1.0,12.0,111.0,2050.0
20240307,도착시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,2055.0
20240307,출발시간,ST-3126,진관동_096_1,ST-3126,진관동_096_1,1.0,0.0,0.0,2055.0
20240307,출발시간,ST-3126,진관동_096_1,ST-1027,진관동_038_1,1.0,7.0,835.0,2055.0
20240307,도착시간,ST-2263,진관동_108_6,ST-1031,진관동_076_1,1.0,7.0,875.0,1900.0
20240307,도착시간,ST-2263,진관동_108_6,ST-1483,진관동_038_4,2.0,42.0,2901.0,1900.0
